FECHAHORA;AMBITO;DESCRIP;CENSO;%ESCRUTADO;VOTOS;%VOTOS;%ABSTENCION;BLANCOS;%BLANCOS;NULOS;%NULOS;VALIDOS;%VALIDOS;EAJ-PNV;%EAJ-PNV;PP;%PP;EB-B;%EB-B;PH;%PH;EK-PCPE;%EK-PCPE;POSI;%POSI;UCE;%UCE;PSE-EE(PSOE);%PSE-EE(PSOE);PACMA/ATTKA;%PACMA/ATTKA;PUM+J;%PUM+J;PFyV;%PFyV;UPyD;%UPyD;EQUO;%EQUO;IU-LV;%IU-LV;Eb-Az;%Eb-Az;ONGI ETORRI;%ONGI ETORRI;EH BILDU;%EH BILDU;PYC;%PYC;HARTOS.org;%HARTOS.org;ESCAÑO_25;ASPIRANTE_1;VOTOS_NECESARIOS_1;ESCAÑOS_EAJ-PNV;ESCAÑOS_PP;ESCAÑOS_EB-B;ESCAÑOS_PH;ESCAÑOS_EK-PCPE;ESCAÑOS_POSI;ESCAÑOS_UCE;ESCAÑOS_PSE-EE(PSOE);ESCAÑOS_PACMA/ATTKA;ESCAÑOS_PUM+J;ESCAÑOS_PFyV;ESCAÑOS_UPyD;ESCAÑOS_EQUO;ESCAÑOS_IU-LV;ESCAÑOS_Eb-Az;ESCAÑOS_ONGI ETORRI;ESCAÑOS_EH BILDU;ESCAÑOS_PYC;ESCAÑOS_HARTOS.org
08/09/2016 09:18;20065;SORALUZE-PLACENCIA DE LAS ARMAS;3112;100,00;2072;66,58;33,42;21;1,01;8;0,39;2064;99,61;613;30,00;158;7,73;22;1,08;0;0,00;0;0,00;0;0,00;0;0,00;407;19,92;5;0,24;1;0,05;0;0,00;11;0,54;4;0,20;34;1,66;13;0,64;0;0,00;775;37,94;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20066;ERREZIL;466;100,00;326;69,96;30,04;0;0,00;6;1,84;320;98,16;95;29,69;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;1;0,31;2;0,63;0;0,00;0;0,00;221;69,06;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20067;ERRENTERIA;31031;100,00;18573;59,85;40,15;239;1,29;120;0,65;18453;99,35;3935;21,60;1306;7,17;341;1,87;13;0,07;0;0,00;0;0,00;18;0,10;5293;29,06;129;0,71;44;0,24;0;0,00;383;2,10;124;0,68;792;4,35;231;1,27;0;0,00;5605;30,78;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20068;LEINTZ-GATZAGA;200;100,00;122;61,00;39,00;1;0,82;0;0,00;122;100,00;38;31,40;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,83;0;0,00;0;0,00;0;0,00;0;0,00;1;0,83;2;1,65;0;0,00;0;0,00;79;65,29;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20069;DONOSTIA-SAN SEBASTIÁN;146677;100,00;96915;66,07;33,93;1379;1,42;492;0,51;96423;99,49;28148;29,61;14825;15,60;1345;1,42;101;0,11;0;0,00;0;0,00;58;0,06;21626;22,75;454;0,48;221;0,23;0;0,00;2368;2,49;878;0,92;2575;2,71;1252;1,32;0;0,00;21193;22,30;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20070;SEGURA;1100;100,00;833;75,73;24,27;5;0,60;3;0,36;830;99,64;329;39,88;5;0,61;3;0,36;0;0,00;0;0,00;0;0,00;0;0,00;18;2,18;3;0,36;0;0,00;0;0,00;0;0,00;2;0,24;2;0,24;0;0,00;0;0,00;463;56,13;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20071;TOLOSA;14599;100,00;9671;66,24;33,76;123;1,27;46;0,48;9625;99,52;3780;39,79;465;4,89;120;1,26;4;0,04;0;0,00;0;0,00;6;0,06;1051;11,06;26;0,27;13;0,14;0;0,00;39;0,41;73;0,77;186;1,96;78;0,82;0;0,00;3661;38,53;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20072;URNIETA;4647;100,00;2832;60,94;39,06;43;1,52;16;0,56;2816;99,44;932;33,61;149;5,37;29;1,05;4;0,14;0;0,00;0;0,00;3;0,11;639;23,04;12;0,43;7;0,25;0;0,00;43;1,55;19;0,69;82;2,96;21;0,76;0;0,00;833;30,04;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20073;USURBIL;4669;100,00;3199;68,52;31,48;44;1,38;23;0,72;3176;99,28;799;25,51;94;3,00;36;1,15;2;0,06;0;0,00;0;0,00;4;0,13;313;9,99;11;0,35;5;0,16;0;0,00;20;0,64;12;0,38;53;1,69;24;0,77;0;0,00;1759;56,17;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20074;BERGARA;11612;100,00;7981;68,73;31,27;83;1,04;49;0,61;7932;99,39;2885;36,76;240;3,06;114;1,45;5;0,06;0;0,00;0;0,00;3;0,04;969;12,35;18;0,23;11;0,14;0;0,00;18;0,23;58;0,74;173;2,20;49;0,62;0;0,00;3306;42,12;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20075;VILLABONA;4397;100,00;2816;64,04;35,96;49;1,74;14;0,50;2802;99,50;917;33,31;113;4,10;28;1,02;4;0,15;0;0,00;0;0,00;3;0,11;338;12,28;8;0,29;3;0,11;0;0,00;17;0,62;8;0,29;69;2,51;21;0,76;0;0,00;1224;44,45;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20076;ORDIZIA;6956;100,00;4679;67,27;32,73;77;1,65;22;0,47;4657;99,53;1576;34,41;266;5,81;56;1,22;5;0,11;0;0,00;0;0,00;3;0,07;709;15,48;15;0,33;13;0,28;0;0,00;26;0,57;32;0,70;149;3,25;30;0,66;0;0,00;1700;37,11;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20077;URRETXU;5334;100,00;3659;68,60;31,40;46;1,26;18;0,49;3641;99,51;1296;36,05;174;4,84;71;1,97;3;0,08;0;0,00;0;0,00;1;0,03;734;20,42;13;0,36;5;0,14;0;0,00;24;0,67;16;0,45;117;3,25;31;0,86;0;0,00;1110;30,88;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20078;ZALDIBIA;1156;100,00;889;76,90;23,10;10;1,12;5;0,56;884;99,44;216;24,71;7;0,80;5;0,57;2;0,23;0;0,00;0;0,00;0;0,00;44;5,03;1;0,11;2;0,23;0;0,00;1;0,11;2;0,23;10;1,14;3;0,34;0;0,00;581;66,50;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20079;ZARAUTZ;17258;100,00;11709;67,85;32,15;146;1,25;67;0,57;11642;99,43;4760;41,39;747;6,50;99;0,86;11;0,10;0;0,00;0;0,00;14;0,12;1479;12,87;30;0,26;19;0,17;0;0,00;103;0,90;89;0,77;233;2,03;131;1,14;0;0,00;3781;32,89;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20080;ZUMARRAGA;8109;100,00;5199;64,11;35,89;62;1,19;40;0,77;5159;99,23;1482;29,08;345;6,77;96;1,88;7;0,14;0;0,00;0;0,00;6;0,12;1625;31,88;23;0,45;10;0,20;0;0,00;42;0,82;23;0,45;172;3,37;23;0,45;0;0,00;1243;24,39;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20081;ZUMAIA;7393;100,00;4965;67,16;32,84;54;1,09;34;0,68;4931;99,32;1887;38,69;173;3,55;65;1,33;1;0,02;0;0,00;0;0,00;1;0,02;694;14,23;9;0,18;10;0,21;0;0,00;29;0,59;39;0,80;110;2,26;43;0,88;0;0,00;1816;37,24;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20901;MENDARO;1458;100,00;970;66,53;33,47;3;0,31;6;0,62;964;99,38;405;42,15;34;3,54;8;0,83;0;0,00;0;0,00;0;0,00;0;0,00;110;11,45;3;0,31;1;0,10;0;0,00;12;1,25;12;1,25;19;1,98;6;0,62;0;0,00;351;36,52;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20902;LASARTE-ORIA;14137;100,00;9333;66,02;33,98;100;1,07;50;0,54;9283;99,46;1989;21,66;855;9,31;130;1,42;14;0,15;0;0,00;0;0,00;6;0,07;3233;35,20;50;0,54;23;0,25;0;0,00;197;2,15;66;0,72;255;2,78;124;1,35;0;0,00;2241;24,40;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20903;ASTIGARRAGA;3811;100,00;2418;63,45;36,55;49;2,03;13;0,54;2405;99,46;843;35,78;107;4,54;42;1,78;1;0,04;0;0,00;0;0,00;1;0,04;252;10,70;9;0,38;2;0,08;0;0,00;21;0,89;25;1,06;46;1,95;50;2,12;0;0,00;957;40,64;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20904;BALIARRAIN;103;100,00;59;57,28;42,72;1;1,69;0;0,00;59;100,00;9;15,52;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;1,72;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;48;82,76;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20905;ORENDAIN;139;100,00;107;76,98;23,02;1;0,93;0;0,00;107;100,00;32;30,19;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,94;0;0,00;1;0,94;0;0,00;0;0,00;1;0,94;0;0,00;1;0,94;0;0,00;70;66,05;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20906;ALTZAGA;116;100,00;91;78,45;21,55;1;1,10;0;0,00;91;100,00;34;37,78;0;0,00;1;1,11;1;1,11;0;0,00;0;0,00;0;0,00;2;2,22;0;0,00;0;0,00;0;0,00;0;0,00;1;1,11;2;2,22;0;0,00;0;0,00;49;54,45;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;20907;GAZTELU;138;100,00;105;76,09;23,91;1;0,95;4;3,81;101;96,19;31;31,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;2,00;1;1,00;0;0,00;0;0,00;0;0,00;1;1,00;0;0,00;0;0,00;0;0,00;65;65,00;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48000;BIZKAIA;918151;100,00;611483;64,47;35,53;7649;1,25;4721;0,77;606762;99,23;230204;38,44;70749;11,81;9817;1,64;555;0,09;442;0,07;778;0,13;307;0,05;113536;18,95;2052;0,34;1159;0,19;821;0,14;10855;1,81;4656;0,78;16109;2,69;5598;0,93;0;0,00;128644;21,47;0;0,00;2831;0,47;EAJ-PNV;EAJ-PNV;0;11;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;6;0;0
08/09/2016 09:18;48001;ABADIÑO;5846;100,00;3851;65,87;34,13;27;0,70;26;0,68;3825;99,32;1147;30,20;272;7,16;48;1,26;2;0,05;3;0,08;8;0,21;1;0,03;709;18,67;13;0,34;6;0,16;6;0,16;28;0,74;14;0,37;87;2,29;17;0,45;0;0,00;1421;37,41;0;0,00;16;0,42;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48002;ABANTO Y CIÉRVANA-ABANTO ZIERBENA;7968;100,00;5082;63,78;36,22;92;1,81;66;1,30;5016;98,70;2010;40,82;194;3,94;112;2,27;7;0,14;3;0,06;6;0,12;8;0,16;1109;22,52;17;0,35;2;0,04;6;0,12;49;1,00;44;0,89;190;3,86;29;0,59;0;0,00;1120;22,75;0;0,00;18;0,37;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48003;AMOREBIETA-ETXANO;14175;100,00;9924;70,01;29,99;70;0,71;101;1,02;9823;98,98;4054;41,57;396;4,06;149;1,53;7;0,07;5;0,05;10;0,10;9;0,09;1423;14,59;29;0,30;11;0,11;12;0,12;77;0,79;74;0,76;232;2,38;75;0,77;0;0,00;3152;32,32;0;0,00;38;0,39;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48004;AMOROTO;326;100,00;248;76,07;23,93;2;0,81;0;0,00;248;100,00;114;46,34;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,81;0;0,00;0;0,00;0;0,00;0;0,00;2;0,81;1;0,41;0;0,00;0;0,00;127;51,63;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48005;ARAKALDO;91;100,00;56;61,54;38,46;1;1,79;0;0,00;56;100,00;24;43,64;1;1,82;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;5,45;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;1,82;0;0,00;0;0,00;26;47,27;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48006;ARANTZAZU;287;100,00;248;86,41;13,59;4;1,61;1;0,40;247;99,60;117;48,16;3;1,23;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,82;1;0,41;0;0,00;0;0,00;1;0,41;0;0,00;0;0,00;1;0,41;0;0,00;117;48,15;0;0,00;1;0,41;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48007;MUNITIBAR-ARBATZEGI GERRIKAITZ-;357;100,00;272;76,19;23,81;2;0,74;0;0,00;272;100,00;125;46,30;1;0,37;1;0,37;1;0,37;0;0,00;0;0,00;0;0,00;1;0,37;0;0,00;0;0,00;0;0,00;0;0,00;1;0,37;1;0,37;1;0,37;0;0,00;138;51,11;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48008;ARTZENTALES;601;100,00;441;73,38;26,62;4;0,91;14;3,17;427;96,83;273;64,53;14;3,31;5;1,18;0;0,00;0;0,00;1;0,24;0;0,00;17;4,02;2;0,47;0;0,00;0;0,00;0;0,00;2;0,47;4;0,95;1;0,24;0;0,00;104;24,59;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48009;ARRANKUDIAGA;763;100,00;610;79,95;20,05;4;0,66;2;0,33;608;99,67;283;46,84;18;2,98;7;1,16;0;0,00;0;0,00;0;0,00;0;0,00;14;2,32;0;0,00;1;0,17;0;0,00;0;0,00;3;0,50;0;0,00;0;0,00;0;0,00;277;45,86;0;0,00;1;0,17;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48010;ARRIETA;436;100,00;324;74,31;25,69;1;0,31;2;0,62;322;99,38;191;59,51;1;0,31;5;1,56;0;0,00;0;0,00;0;0,00;0;0,00;3;0,93;0;0,00;0;0,00;1;0,31;0;0,00;4;1,25;2;0,62;1;0,31;0;0,00;112;34,89;0;0,00;1;0,31;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48011;ARRIGORRIAGA;9695;100,00;6373;65,73;34,27;105;1,65;51;0,80;6322;99,20;2413;38,80;389;6,26;127;2,04;12;0,19;3;0,05;8;0,13;4;0,06;1167;18,77;37;0,60;6;0,10;5;0,08;119;1,91;70;1,13;195;3,14;42;0,68;0;0,00;1589;25,56;0;0,00;31;0,50;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48012;BAKIO;2040;100,00;1639;80,34;19,66;18;1,10;14;0,85;1625;99,15;895;55,69;37;2,30;14;0,87;0;0,00;0;0,00;0;0,00;0;0,00;54;3,36;0;0,00;0;0,00;3;0,19;8;0,50;17;1,06;13;0,81;8;0,50;0;0,00;552;34,35;0;0,00;6;0,37;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48013;BARAKALDO;80765;100,00;49393;61,16;38,84;731;1,48;455;0,92;48938;99,08;14408;29,88;5971;12,39;1132;2,35;47;0,10;49;0,10;86;0,18;34;0,07;14280;29,62;190;0,39;125;0,26;86;0,18;1247;2,59;362;0,75;2163;4,49;484;1,00;0;0,00;7263;15,07;0;0,00;280;0,58;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48014;BARRIKA;1195;100,00;832;69,62;30,38;9;1,08;3;0,36;829;99,64;377;45,98;59;7,20;2;0,24;0;0,00;0;0,00;0;0,00;0;0,00;77;9,39;2;0,24;1;0,12;0;0,00;6;0,73;10;1,22;18;2,20;7;0,85;0;0,00;255;31,10;0;0,00;6;0,73;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48015;BASAURI;34605;100,00;22013;63,61;36,39;267;1,21;174;0,79;21839;99,21;7557;35,03;2289;10,61;367;1,70;29;0,13;21;0,10;26;0,12;8;0,04;5971;27,68;104;0,48;34;0,16;42;0,19;427;1,98;122;0,57;696;3,23;135;0,63;0;0,00;3627;16,81;0;0,00;117;0,54;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48016;BERANGO;5178;100,00;3611;69,74;30,26;43;1,19;25;0,69;3586;99,31;1376;38,86;406;11,46;50;1,41;1;0,03;1;0,03;3;0,08;0;0,00;538;15,18;10;0,28;9;0,25;6;0,17;66;1,86;34;0,96;89;2,51;38;1,07;0;0,00;905;25,54;0;0,00;11;0,31;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48017;BERMEO;13438;100,00;9228;68,67;31,33;49;0,53;31;0,34;9197;99,66;4820;52,70;159;1,74;111;1,21;2;0,02;3;0,03;3;0,03;5;0,05;495;5,41;8;0,09;3;0,03;8;0,09;12;0,13;18;0,20;72;0,79;34;0,37;0;0,00;3373;36,87;0;0,00;22;0,24;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48018;BERRIATUA;890;100,00;626;70,34;29,66;4;0,64;0;0,00;626;100,00;258;41,48;2;0,32;8;1,29;1;0,16;0;0,00;0;0,00;0;0,00;10;1,61;3;0,48;0;0,00;2;0,32;1;0,16;1;0,16;0;0,00;1;0,16;0;0,00;334;53,70;0;0,00;1;0,16;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48019;BERRIZ;3669;100,00;2455;66,91;33,09;21;0,86;25;1,02;2430;98,98;933;38,73;133;5,52;37;1,54;4;0,17;0;0,00;2;0,08;3;0,12;399;16,56;5;0,21;3;0,12;1;0,04;28;1,16;23;0,95;37;1,54;12;0,50;0;0,00;779;32,34;0;0,00;10;0,42;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48020;BILBAO;275318;100,00;178923;64,99;35,01;2347;1,31;1095;0,61;177828;99,39;64817;36,94;29481;16,80;2566;1,46;198;0,11;116;0,07;304;0,17;95;0,05;34844;19,86;713;0,41;443;0,25;281;0,16;4222;2,41;1747;1,00;4655;2,65;2200;1,25;0;0,00;27874;15,88;0;0,00;925;0,53;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48021;BUSTURIA;1425;100,00;1026;72,00;28,00;14;1,36;6;0,58;1020;99,42;505;50,20;30;2,98;11;1,09;0;0,00;0;0,00;1;0,10;0;0,00;82;8,15;2;0,20;1;0,10;0;0,00;2;0,20;3;0,30;11;1,09;5;0,50;0;0,00;351;34,89;0;0,00;2;0,20;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48022;KARRANTZA HARANA / VALLE DE CARRANZA;2405;100,00;1547;64,32;35,68;18;1,16;12;0,78;1535;99,22;929;61,23;61;4,02;24;1,58;0;0,00;0;0,00;3;0,20;1;0,07;118;7,78;2;0,13;4;0,26;1;0,07;4;0,26;3;0,20;11;0,73;6;0,40;0;0,00;346;22,81;0;0,00;4;0,26;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48023;ARTEA;591;100,00;500;84,60;15,40;6;1,20;1;0,20;499;99,80;242;49,09;19;3,85;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;2,64;0;0,00;0;0,00;0;0,00;0;0,00;3;0,61;0;0,00;0;0,00;0;0,00;215;43,61;0;0,00;1;0,20;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48024;ZEANURI;1012;100,00;850;83,99;16,01;7;0,82;2;0,24;848;99,76;407;48,38;23;2,73;7;0,83;0;0,00;0;0,00;0;0,00;0;0,00;11;1,31;1;0,12;2;0,24;0;0,00;1;0,12;0;0,00;3;0,36;3;0,36;0;0,00;379;45,07;0;0,00;4;0,48;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48025;ZEBERIO;882;100,00;668;75,74;24,26;3;0,45;4;0,60;664;99,40;354;53,56;4;0,61;5;0,76;0;0,00;1;0,15;0;0,00;0;0,00;16;2,42;2;0,30;0;0,00;1;0,15;0;0,00;0;0,00;2;0,30;1;0,15;0;0,00;273;41,30;0;0,00;2;0,30;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48026;DIMA;1101;100,00;908;82,47;17,53;0;0,00;3;0,33;905;99,67;350;38,67;10;1,10;6;0,66;0;0,00;0;0,00;0;0,00;1;0,11;6;0,66;3;0,33;1;0,11;0;0,00;1;0,11;2;0,22;8;0,88;4;0,44;0;0,00;511;56,49;0;0,00;2;0,22;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48027;DURANGO;21692;100,00;14798;68,22;31,78;154;1,04;92;0,62;14706;99,38;5821;40,00;1345;9,24;221;1,52;9;0,06;19;0,13;22;0,15;1;0,01;2068;14,21;35;0,24;26;0,18;24;0,16;164;1,13;116;0,80;294;2,02;126;0,87;0;0,00;4195;28,83;0;0,00;66;0,45;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48028;EA;755;100,00;616;81,59;18,41;5;0,81;1;0,16;615;99,84;277;45,41;4;0,66;4;0,66;0;0,00;1;0,16;0;0,00;0;0,00;4;0,66;0;0,00;0;0,00;0;0,00;0;0,00;2;0,33;1;0,16;2;0,33;0;0,00;315;51,63;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48029;ETXEBARRI;8094;100,00;5018;62,00;38,00;82;1,63;39;0,78;4979;99,22;1641;33,51;481;9,82;103;2,10;15;0,31;7;0,14;3;0,06;6;0,12;1329;27,14;22;0,45;14;0,29;9;0,18;158;3,23;51;1,04;216;4,41;64;1,31;0;0,00;716;14,62;0;0,00;62;1,27;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48030;ETXEBARRIA;621;100,00;510;82,13;17,87;3;0,59;0;0,00;510;100,00;247;48,71;3;0,59;1;0,20;0;0,00;0;0,00;0;0,00;0;0,00;9;1,78;1;0,20;0;0,00;1;0,20;0;0,00;0;0,00;2;0,39;0;0,00;0;0,00;240;47,34;0;0,00;3;0,59;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48031;ELANTXOBE;353;100,00;296;83,85;16,15;1;0,34;0;0,00;296;100,00;158;53,55;2;0,68;0;0,00;1;0,34;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;1;0,34;1;0,34;0;0,00;0;0,00;131;44,41;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48032;ELORRIO;5812;100,00;4112;70,75;29,25;30;0,73;30;0,73;4082;99,27;1400;34,55;265;6,54;45;1,11;2;0,05;3;0,07;8;0,20;1;0,02;422;10,41;4;0,10;3;0,07;6;0,15;14;0,35;12;0,30;67;1,65;11;0,27;0;0,00;1764;43,54;0;0,00;25;0,62;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48033;EREÑO;212;100,00;170;80,19;19,81;2;1,18;0;0,00;170;100,00;86;51,16;3;1,79;1;0,60;0;0,00;0;0,00;0;0,00;0;0,00;1;0,60;0;0,00;2;1,19;0;0,00;0;0,00;1;0,60;1;0,60;1;0,60;0;0,00;71;42,26;0;0,00;1;0,60;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48034;ERMUA;13112;100,00;8281;63,16;36,84;102;1,23;62;0,75;8219;99,25;1598;19,69;1264;15,57;169;2,08;8;0,10;9;0,11;19;0,23;7;0,09;2913;35,88;26;0,32;19;0,23;21;0,26;270;3,33;67;0,83;408;5,03;56;0,69;0;0,00;1188;14,64;0;0,00;75;0,92;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/2016 09:18;48035;FRUIZ;407;100,00;320;78,62;21,38;4;1,25;3;0,94;317;99,06;172;54,95;7;2,24;3;0,96;0;0,00;0;0,00;0;0,00;0;0,00;10;3,19;0;0,00;0;0,00;0;0,00;4;1,28;3;0,96;3;0,96;2;0,64;0;0,00;109;34,82;0;0,00;0;0,00;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
